path,old_status,new_status,old_finalUrl,new_finalUrl,old_title,new_title,title_match,old_h1,new_h1,h1_match,old_canonical,new_canonical,old_robotsMeta,new_robotsMeta,new_xRobotsTag,old_ldTypes,new_ldTypes,old_anchorCount,new_anchorCount,old_wordCount,new_wordCount,wordCount_ratio,new_legacyHrefCount,old_ms,new_ms,old_payload,new_payload
/seo/on-page/ai-for-seo-new-approaches/,200,200,https://heroicrankings.com/seo/on-page/ai-for-seo-new-approaches/,https://heroic-rankings-final.vercel.app/seo/on-page/ai-for-seo-new-approaches/,AI For SEO | 5 New AI SEO Approaches To Keyword Analysis | Heroic Rankings,AI For SEO | 5 New AI SEO Approaches To Keyword Analysis | Heroic Rankings,y,5 New Uses of AI for SEO: AI Approaches for Boosting Your Keyword Analysis and Implementation,5 New Uses of AI for SEO: AI Approaches for Boosting Your Keyword Analysis and Implementation,y,https://heroicrankings.com/seo/on-page/ai-for-seo-new-approaches/,https://heroicrankings.com/seo/on-page/ai-for-seo-new-approaches/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",54,69,1774,2163,1.22,0,1102,499,610444,518205
/seo/on-page/b2b-seo-solutions-2026/,200,200,https://heroicrankings.com/seo/on-page/b2b-seo-solutions-2026/,https://heroic-rankings-final.vercel.app/seo/on-page/b2b-seo-solutions-2026/,A Guide To B2B SEO Solutions | Optimizing For Success | Heroic Rankings,A Guide To B2B SEO Solutions | Optimizing For Success | Heroic Rankings,y,A Guide to B2B SEO Solutions in 2026: Optimizing for Success,A Guide to B2B SEO Solutions in 2026: Optimizing for Success,y,https://heroicrankings.com/seo/on-page/b2b-seo-solutions-2026/,https://heroicrankings.com/seo/on-page/b2b-seo-solutions-2026/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",105,94,5073,5270,1.04,0,1510,369,746546,757570
/seo/on-page/dive-into-google-algorithm-updates-2023/,200,200,https://heroicrankings.com/seo/on-page/dive-into-google-algorithm-updates-2023/,https://heroic-rankings-final.vercel.app/seo/on-page/dive-into-google-algorithm-updates-2023/,Google Algorithm Updates In 2023 | Things You&#x27;ve Missed | Heroic Rankings,Google Algorithm Updates In 2023 | Things You&#x27;ve Missed | Heroic Rankings,y,A Dive into Google Algorithm Updates in 2023,A Dive into Google Algorithm Updates in 2023,y,https://heroicrankings.com/seo/on-page/dive-into-google-algorithm-updates-2023/,https://heroicrankings.com/seo/on-page/dive-into-google-algorithm-updates-2023/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",56,71,1839,2225,1.21,0,1107,402,616320,524576
/seo/on-page/first-step-in-marketing-research-process/,200,200,https://heroicrankings.com/seo/on-page/first-step-in-marketing-research-process/,https://heroic-rankings-final.vercel.app/seo/on-page/first-step-in-marketing-research-process/,What Is The First Step In The Marketing Research Process? | Heroic Rankings,What Is The First Step In The Marketing Research Process? | Heroic Rankings,y,What Is the First Step in the Marketing Research Process? - Everything You Need to Know,What Is the First Step in the Marketing Research Process? - Everything You Need to Know,y,https://heroicrankings.com/seo/on-page/first-step-in-marketing-research-process/,https://heroicrankings.com/seo/on-page/first-step-in-marketing-research-process/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",60,70,1428,1799,1.26,0,1083,398,611608,512848
/seo/on-page/guide-to-keyword-research-strategies/,200,200,https://heroicrankings.com/seo/on-page/guide-to-keyword-research-strategies/,https://heroic-rankings-final.vercel.app/seo/on-page/guide-to-keyword-research-strategies/,Guide To Mastering Keyword Research | Top Strategies 2026 | Heroic Rankings,Guide To Mastering Keyword Research | Top Strategies 2026 | Heroic Rankings,y,A 2026 Guide to Mastering Keyword Research: Top Strategies and Tools,A 2026 Guide to Mastering Keyword Research: Top Strategies and Tools,y,https://heroicrankings.com/seo/on-page/guide-to-keyword-research-strategies/,https://heroicrankings.com/seo/on-page/guide-to-keyword-research-strategies/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",53,68,1740,2128,1.22,0,1076,493,604619,504539
/seo/on-page/how-to-add-schema-markup/,200,200,https://heroicrankings.com/seo/on-page/how-to-add-schema-markup/,https://heroic-rankings-final.vercel.app/seo/on-page/how-to-add-schema-markup/,Schema Markup SEO Checklist: How to Optimize Blog Posts | Heroic Rankings,Schema Markup SEO Checklist: How to Optimize Blog Posts | Heroic Rankings,y,Schema Markup in 2026: Boosting Click-Through Rates the Smart Way,Schema Markup in 2026: Boosting Click-Through Rates the Smart Way,y,https://heroicrankings.com/seo/on-page/how-to-add-schema-markup/,https://heroicrankings.com/seo/on-page/how-to-add-schema-markup/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",71,69,3415,3600,1.05,0,1183,333,659787,579773
/seo/on-page/how-to-do-an-internal-link-audit/,200,200,https://heroicrankings.com/seo/on-page/how-to-do-an-internal-link-audit/,https://heroic-rankings-final.vercel.app/seo/on-page/how-to-do-an-internal-link-audit/,Internal Link Audit Guide: How to Find &amp; Fix Internal Linking Issues | Heroic Rankings,Internal Link Audit Guide: How to Find &amp; Fix Internal Linking Issues | Heroic Rankings,y,How to Do an Internal Link Audit (Complete Guide),How to Do an Internal Link Audit (Complete Guide),y,https://heroicrankings.com/seo/on-page/how-to-do-an-internal-link-audit/,https://heroicrankings.com/seo/on-page/how-to-do-an-internal-link-audit/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",53,68,2381,2768,1.16,0,940,565,631033,523983
/seo/on-page/how-to-grow-your-business-online/,200,200,https://heroicrankings.com/seo/on-page/how-to-grow-your-business-online/,https://heroic-rankings-final.vercel.app/seo/on-page/how-to-grow-your-business-online/,Best Strategies To Grow Your Business Online (2026 Guide) | Heroic Rankings,Best Strategies To Grow Your Business Online (2026 Guide) | Heroic Rankings,y,How to Grow Your Business Online: Build a Brand People Love,How to Grow Your Business Online: Build a Brand People Love,y,https://heroicrankings.com/seo/on-page/how-to-grow-your-business-online/,https://heroicrankings.com/seo/on-page/how-to-grow-your-business-online/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",53,67,1717,2108,1.23,0,923,267,608859,507679
/seo/on-page/international-seo/,200,200,https://heroicrankings.com/seo/on-page/international-seo/,https://heroic-rankings-final.vercel.app/seo/on-page/international-seo/,How to Use International SEO to Maximize Online Presence | Heroic Rankings,How to Use International SEO to Maximize Online Presence | Heroic Rankings,y,Maximize Your Online Presence with International SEO,Maximize Your Online Presence with International SEO,y,https://heroicrankings.com/seo/on-page/international-seo/,https://heroicrankings.com/seo/on-page/international-seo/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",80,84,3805,4135,1.09,0,1284,480,683729,620336
/seo/on-page/lets-discuss-google-search-updates/,200,200,https://heroicrankings.com/seo/on-page/lets-discuss-google-search-updates/,https://heroic-rankings-final.vercel.app/seo/on-page/lets-discuss-google-search-updates/,Let’s Discuss Google Search Updates | Heroic Rankings,Let’s Discuss Google Search Updates | Heroic Rankings,y,Let’s Discuss Google Search Updates,Let’s Discuss Google Search Updates,y,https://heroicrankings.com/seo/on-page/lets-discuss-google-search-updates/,https://heroicrankings.com/seo/on-page/lets-discuss-google-search-updates/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",51,66,1301,1701,1.31,0,1284,497,593681,493440
/seo/on-page/mobile-seo-checklist-best-practices/,200,200,https://heroicrankings.com/seo/on-page/mobile-seo-checklist-best-practices/,https://heroic-rankings-final.vercel.app/seo/on-page/mobile-seo-checklist-best-practices/,Essential Mobile SEO Checklist for Better Search Visibility | Heroic Rankings,Essential Mobile SEO Checklist for Better Search Visibility | Heroic Rankings,y,Mobile SEO Checklist: Best Practices for 2026,Mobile SEO Checklist: Best Practices for 2026,y,https://heroicrankings.com/seo/on-page/mobile-seo-checklist-best-practices/,https://heroicrankings.com/seo/on-page/mobile-seo-checklist-best-practices/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",63,66,2900,3226,1.11,0,1305,399,642963,551396
/seo/on-page/outdated-seo-practices-to-avoid-in-2026/,200,200,https://heroicrankings.com/seo/on-page/outdated-seo-practices-to-avoid-in-2026/,https://heroic-rankings-final.vercel.app/seo/on-page/outdated-seo-practices-to-avoid-in-2026/,Outdated SEO Practices to Avoid: Stay Ahead in 2026 | Heroic Rankings,Outdated SEO Practices to Avoid: Stay Ahead in 2026 | Heroic Rankings,y,Outdated SEO Practices to Avoid in 2026,Outdated SEO Practices to Avoid in 2026,y,https://heroicrankings.com/seo/on-page/outdated-seo-practices-to-avoid-in-2026/,https://heroicrankings.com/seo/on-page/outdated-seo-practices-to-avoid-in-2026/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",52,67,1722,2110,1.23,0,1311,504,608740,509344
/seo/on-page/process-that-affects-visibility-of-website/,200,200,https://heroicrankings.com/seo/on-page/process-that-affects-visibility-of-website/,https://heroic-rankings-final.vercel.app/seo/on-page/process-that-affects-visibility-of-website/,SEO - Process That Affects the Visibility of a Website | Heroic Rankings,SEO - Process That Affects the Visibility of a Website | Heroic Rankings,y,SEO – The Process That Affects the Visibility of a Website,SEO – The Process That Affects the Visibility of a Website,y,https://heroicrankings.com/seo/on-page/process-that-affects-visibility-of-website/,https://heroicrankings.com/seo/on-page/process-that-affects-visibility-of-website/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",55,69,1563,1945,1.24,0,1303,574,606805,497661
/seo/on-page/search-engine-rank-seo-stats-2024/,200,200,https://heroicrankings.com/seo/on-page/search-engine-rank-seo-stats-2024/,https://heroic-rankings-final.vercel.app/seo/on-page/search-engine-rank-seo-stats-2024/,Insights From The Latest 2024 Search Engine Rank Reports | Heroic Rankings,Insights From The Latest 2024 Search Engine Rank Reports | Heroic Rankings,y,Essential Insights from the Latest 2024 Search Engine Rank Reports,Essential Insights from the Latest 2024 Search Engine Rank Reports,y,https://heroicrankings.com/seo/on-page/search-engine-rank-seo-stats-2024/,https://heroicrankings.com/seo/on-page/search-engine-rank-seo-stats-2024/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",55,69,1916,2168,1.13,0,1292,410,610371,505605
/seo/on-page/top-5-seo-myths/,200,200,https://heroicrankings.com/seo/on-page/top-5-seo-myths/,https://heroic-rankings-final.vercel.app/seo/on-page/top-5-seo-myths/,Busting 5 SEO Myths: 2026&#x27;s Misguided SEO Beliefs | Heroic Rankings,Busting 5 SEO Myths: 2026&#x27;s Misguided SEO Beliefs | Heroic Rankings,y,Top 5 SEO Myths People Still Believe in 2026,Top 5 SEO Myths People Still Believe in 2026,y,https://heroicrankings.com/seo/on-page/top-5-seo-myths/,https://heroicrankings.com/seo/on-page/top-5-seo-myths/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",53,67,1885,2139,1.13,0,1265,499,611889,506524
/seo/on-page/what-is-a-content-pillar/,200,200,https://heroicrankings.com/seo/on-page/what-is-a-content-pillar/,https://heroic-rankings-final.vercel.app/seo/on-page/what-is-a-content-pillar/,"What Is a Content Pillar? Meaning, Strategy, and SEO Benefits | Heroic Rankings","What Is a Content Pillar? Meaning, Strategy, and SEO Benefits | Heroic Rankings",y,What Is a Content Pillar?,What Is a Content Pillar?,y,https://heroicrankings.com/seo/on-page/what-is-a-content-pillar/,https://heroicrankings.com/seo/on-page/what-is-a-content-pillar/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",63,66,2873,3185,1.11,0,1126,570,638943,546386
/seo/on-page/what-is-a-website-title/,200,200,https://heroicrankings.com/seo/on-page/what-is-a-website-title/,https://heroic-rankings-final.vercel.app/seo/on-page/what-is-a-website-title/,"What Is a Website Title? SEO Impact, Examples &amp; How to Write One | Heroic Rankings","What Is a Website Title? SEO Impact, Examples &amp; How to Write One | Heroic Rankings",y,What Is a Website Title and Why Does It Matter for SEO?,What Is a Website Title and Why Does It Matter for SEO?,y,https://heroicrankings.com/seo/on-page/what-is-a-website-title/,https://heroicrankings.com/seo/on-page/what-is-a-website-title/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",71,70,3807,4115,1.08,0,1078,505,665440,589560
/seo/on-page/what-is-internal-linking/,200,200,https://heroicrankings.com/seo/on-page/what-is-internal-linking/,https://heroic-rankings-final.vercel.app/seo/on-page/what-is-internal-linking/,Internal Linking Best Practices for SEO | Heroic Rankings,Internal Linking Best Practices for SEO | Heroic Rankings,y,What is Internal Linking? Definition + Best Practices,What is Internal Linking? Definition + Best Practices,y,https://heroicrankings.com/seo/on-page/what-is-internal-linking/,https://heroicrankings.com/seo/on-page/what-is-internal-linking/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",68,73,3244,3525,1.09,0,1106,522,655400,575020
/seo/on-page/zero-click-searches/,200,200,https://heroicrankings.com/seo/on-page/zero-click-searches/,https://heroic-rankings-final.vercel.app/seo/on-page/zero-click-searches/,Zero-Click Searches: Turn Lost Clicks Into Brand Trust | Heroic Rankings,Zero-Click Searches: Turn Lost Clicks Into Brand Trust | Heroic Rankings,y,Zero-Click Searches: How to Win When Google Keeps the Traffic,Zero-Click Searches: How to Win When Google Keeps the Traffic,y,https://heroicrankings.com/seo/on-page/zero-click-searches/,https://heroicrankings.com/seo/on-page/zero-click-searches/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",64,67,2752,3079,1.12,0,1085,505,639910,549462
/seo/technical/,200,200,https://heroicrankings.com/seo/technical/,https://heroic-rankings-final.vercel.app/seo/technical/,Technical SEO Service | Heroic Rankings,Technical SEO Services | Heroic Rankings,n,Technical SEO Service,Technical SEO Services,n,https://heroicrankings.com/seo/technical/,https://heroicrankings.com/seo/technical/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",WebPage,"BreadcrumbList,FAQPage,Organization,WebSite",49,60,787,930,1.18,0,1063,265,671803,491839
/seo/technical/benefits-of-custom-software-development/,200,200,https://heroicrankings.com/seo/technical/benefits-of-custom-software-development/,https://heroic-rankings-final.vercel.app/seo/technical/benefits-of-custom-software-development/,The Benefits Of Custom Business Software | Heroic Rankings,The Benefits Of Custom Business Software | Heroic Rankings,y,The Benefits of Custom Business Software for Business Growth,The Benefits of Custom Business Software for Business Growth,y,https://heroicrankings.com/seo/technical/benefits-of-custom-software-development/,https://heroicrankings.com/seo/technical/benefits-of-custom-software-development/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",61,63,1659,1982,1.19,0,900,389,612189,503187
/seo/technical/ranking-factors-seo/,200,200,https://heroicrankings.com/seo/technical/ranking-factors-seo/,https://heroic-rankings-final.vercel.app/seo/technical/ranking-factors-seo/,Ranking Factors That Drive Search Engine Success | Heroic Rankings,Ranking Factors That Drive Search Engine Success | Heroic Rankings,y,Ranking Factors that Matter Most in SEO,Ranking Factors that Matter Most in SEO,y,https://heroicrankings.com/seo/technical/ranking-factors-seo/,https://heroicrankings.com/seo/technical/ranking-factors-seo/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",153,112,9298,9304,1.00,0,911,578,831974,851678
/seo/technical/ranking-high-search-engine-results/,200,200,https://heroicrankings.com/seo/technical/ranking-high-search-engine-results/,https://heroic-rankings-final.vercel.app/seo/technical/ranking-high-search-engine-results/,Ranking High in Search Engine Result Pages Explained | Heroic Rankings,Ranking High in Search Engine Result Pages Explained | Heroic Rankings,y,Why Ranking High In Search Engine Result Pages Matters,Why Ranking High In Search Engine Result Pages Matters,y,https://heroicrankings.com/seo/technical/ranking-high-search-engine-results/,https://heroicrankings.com/seo/technical/ranking-high-search-engine-results/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",57,72,2397,2780,1.16,0,880,490,628740,534192
/seo/technical/seo-marketing-practices-2026/,200,200,https://heroicrankings.com/seo/technical/seo-marketing-practices-2026/,https://heroic-rankings-final.vercel.app/seo/technical/seo-marketing-practices-2026/,SEO Marketing Guide 2026 | Best Practices &amp; Strategies | Heroic Rankings,SEO Marketing Guide 2026 | Best Practices &amp; Strategies | Heroic Rankings,y,Best Practices for SEO Marketing in 2026,Best Practices for SEO Marketing in 2026,y,https://heroicrankings.com/seo/technical/seo-marketing-practices-2026/,https://heroicrankings.com/seo/technical/seo-marketing-practices-2026/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",53,68,1770,2144,1.21,0,869,431,614526,519484
/seo/technical/seo-vs-google-ads/,200,200,https://heroicrankings.com/seo/technical/seo-vs-google-ads/,https://heroic-rankings-final.vercel.app/seo/technical/seo-vs-google-ads/,SEO Vs Google Ads: Your Comprehensive Guide In 2026 | Heroic Rankings,SEO Vs Google Ads: Your Comprehensive Guide In 2026 | Heroic Rankings,y,SEO vs Google Ads: Unpacking the Best Approach for Boosting Online Visibility,SEO vs Google Ads: Unpacking the Best Approach for Boosting Online Visibility,y,https://heroicrankings.com/seo/technical/seo-vs-google-ads/,https://heroicrankings.com/seo/technical/seo-vs-google-ads/,,"noindex, nofollow, nocache","noindex, nofollow, noarchive, nosnippet, noimageindex",BlogPosting,"Article,BreadcrumbList,Organization,WebSite",62,70,1361,1712,1.26,0,698,403,607603,506347
